created_at,full_text,text_casefolded,text_clean,text_tokens,text_normalized,text_stopword,text_stemmed,tranlate
2025-02-19 03:05:17+00:00,@gyozadump Ini maksud lu lu punya reksadana obligasi yg isinya saham BBRI?,@gyozadump ini maksud lu lu punya reksadana obligasi yg isinya saham bbri?,ini maksud lu lu punya reksadana obligasi yg isinya saham bbri,"['ini', 'maksud', 'lu', 'lu', 'punya', 'reksadana', 'obligasi', 'yg', 'isinya', 'saham', 'bbri']","['ini', 'maksud', 'lu', 'lu', 'punya', 'reksadana', 'obligasi', 'yang', 'isinya', 'saham', 'bbri']","['maksud', 'lu', 'lu', 'punya', 'reksadana', 'obligasi', 'isinya', 'saham', 'bbri']",maksud lu lu punya reksadana obligasi isi saham bbri,what do you mean you have a bond mutual fund containing bri shares?
2025-02-19 03:05:30+00:00,@tanyakanrl Astaga apaini bakal ngaruh ke saham nya ya? Mana BBRI turun mulu :(,@tanyakanrl astaga apaini bakal ngaruh ke saham nya ya? mana bbri turun mulu :(,astaga apaini bakal ngaruh ke saham nya ya mana bbri turun mulu,"['astaga', 'apaini', 'bakal', 'ngaruh', 'ke', 'saham', 'nya', 'ya', 'mana', 'bbri', 'turun', 'mulu']","['astaga', 'apaini', 'bakal', 'ngaruh', 'ke', 'saham', 'nya', 'ya', 'mana', 'bbri', 'turun', 'mulu']","['astaga', 'apaini', 'bakal', 'ngaruh', 'saham', 'nya', 'mana', 'bbri', 'turun', 'mulu']",astaga apaini bakal ngaruh saham nya mana bbri turun mulu,"oh my gosh, what will this do to bri's shares? they keep dropping"
2025-02-19 03:11:09+00:00,Apakah itu aneh? jawabannya gak aneh juga kok. Thailand sudah melakukan itu juga. Lalu siapa yang diuntungkan dan dirugikan di sini? Simak selengkapnya di sini: https://t.co/SjttLiDrvS $BBRI $BBCA $BMRI,apakah itu aneh? jawabannya gak aneh juga kok. thailand sudah melakukan itu juga. lalu siapa yang diuntungkan dan dirugikan di sini? simak selengkapnya di sini: https://t.co/sjttlidrvs $bbri $bbca $bmri,apakah itu aneh jawabannya gak aneh juga kok thailand sudah melakukan itu juga lalu siapa yang diuntungkan dan dirugikan di sini simak selengkapnya di sini bbri bbca bmri,"['apakah', 'itu', 'aneh', 'jawabannya', 'gak', 'aneh', 'juga', 'kok', 'thailand', 'sudah', 'melakukan', 'itu', 'juga', 'lalu', 'siapa', 'yang', 'diuntungkan', 'dan', 'dirugikan', 'di', 'sini', 'simak', 'selengkapnya', 'di', 'sini', 'bbri', 'bbca', 'bmri']","['apakah', 'itu', 'aneh', 'jawabannya', 'enggak', 'aneh', 'juga', 'kok', 'thailand', 'sudah', 'melakukan', 'itu', 'juga', 'lalu', 'siapa', 'yang', 'diuntungkan', 'dan', 'dirugikan', 'di', 'sini', 'simak', 'selengkapnya', 'di', 'sini', 'bbri', 'bbca', 'bmri']","['aneh', 'jawabannya', 'enggak', 'aneh', 'kok', 'thailand', 'melakukan', 'lalu', 'siapa', 'diuntungkan', 'dirugikan', 'sini', 'simak', 'selengkapnya', 'sini', 'bbri', 'bbca', 'bmri']",aneh jawab enggak aneh kok thailand laku lalu siapa untung rugi sini simak lengkap sini bbri bbca bmri,strange answer not strange why is thailand selling then who is the profit and loss here see the full details here bbri bbca bmri
2025-02-19 03:11:26+00:00,BBRI sempat turun tapi BRI tetap tenang dengan fondasi bisnis yang solid! #BRIuntukNegeri #BBRISolid #qrisbri https://t.co/CyjjK9DcEP,bbri sempat turun tapi bri tetap tenang dengan fondasi bisnis yang solid! #briuntuknegeri #bbrisolid #qrisbri https://t.co/cyjjk9dcep,bbri sempat turun tapi bri tetap tenang dengan fondasi bisnis yang solid,"['bbri', 'sempat', 'turun', 'tapi', 'bri', 'tetap', 'tenang', 'dengan', 'fondasi', 'bisnis', 'yang', 'solid']","['bbri', 'sempat', 'turun', 'tapi', 'bri', 'tetap', 'tenang', 'dengan', 'fondasi', 'bisnis', 'yang', 'solid']","['bbri', 'sempat', 'turun', 'bri', 'tetap', 'tenang', 'fondasi', 'bisnis', 'solid']",bbri sempat turun bri tetap tenang fondasi bisnis solid,bbri had gone down bri remains calm solid business foundation
2025-02-19 03:12:30+00:00,BBRI Makin Turun Peluang atau Ancaman? https://t.co/B6r9jndKeC via @InvestorID,bbri makin turun peluang atau ancaman? https://t.co/b6r9jndkec via @investorid,bbri makin turun peluang atau ancaman via,"['bbri', 'makin', 'turun', 'peluang', 'atau', 'ancaman', 'via']","['bbri', 'makin', 'turun', 'peluang', 'atau', 'ancaman', 'via']","['bbri', 'makin', 'turun', 'peluang', 'ancaman', 'via']",bbri makin turun peluang ancam via,bbri increasingly decreases the threat opportunity via
2025-02-19 03:13:01+00:00,Saham BBRI mungkin turun tapi BRI tetap optimis berkat fundamentalnya! #BRIuntukNegeri #BBRISolid #qrisbri https://t.co/ni8p4UYDOc,saham bbri mungkin turun tapi bri tetap optimis berkat fundamentalnya! #briuntuknegeri #bbrisolid #qrisbri https://t.co/ni8p4uydoc,saham bbri mungkin turun tapi bri tetap optimis berkat fundamentalnya,"['saham', 'bbri', 'mungkin', 'turun', 'tapi', 'bri', 'tetap', 'optimis', 'berkat', 'fundamentalnya']","['saham', 'bbri', 'mungkin', 'turun', 'tapi', 'bri', 'tetap', 'optimis', 'berkat', 'fundamentalnya']","['saham', 'bbri', 'mungkin', 'turun', 'bri', 'tetap', 'optimis', 'berkat', 'fundamentalnya']",saham bbri mungkin turun bri tetap optimis berkat fundamental,"bbri shares may fall, bri remains optimistic thanks to fundamentals"
2025-02-19 03:17:48+00:00,BBRI tetap prospektif! Fundamental perusahaan masih solid. #BRIuntukNegeri #BBRISolid #qrisbri https://t.co/6hld9XqZyg,bbri tetap prospektif! fundamental perusahaan masih solid. #briuntuknegeri #bbrisolid #qrisbri https://t.co/6hld9xqzyg,bbri tetap prospektif fundamental perusahaan masih solid,"['bbri', 'tetap', 'prospektif', 'fundamental', 'perusahaan', 'masih', 'solid']","['bbri', 'tetap', 'prospektif', 'fundamental', 'perusahaan', 'masih', 'solid']","['bbri', 'tetap', 'prospektif', 'fundamental', 'perusahaan', 'solid']",bbri tetap prospektif fundamental usaha solid,bbri remains prospective with solid business fundamentals
2025-02-19 03:19:50+00:00,BBRI sempat turun tapi bisnis BRI tetap jalan dengan kuat! #BRIuntukNegeri #BBRISolid #qrisbri https://t.co/BKmTj5iZmV,bbri sempat turun tapi bisnis bri tetap jalan dengan kuat! #briuntuknegeri #bbrisolid #qrisbri https://t.co/bkmtj5izmv,bbri sempat turun tapi bisnis bri tetap jalan dengan kuat,"['bbri', 'sempat', 'turun', 'tapi', 'bisnis', 'bri', 'tetap', 'jalan', 'dengan', 'kuat']","['bbri', 'sempat', 'turun', 'tapi', 'bisnis', 'bri', 'tetap', 'jalan', 'dengan', 'kuat']","['bbri', 'sempat', 'turun', 'bisnis', 'bri', 'tetap', 'jalan', 'kuat']",bbri sempat turun bisnis bri tetap jalan kuat,"bbri had a business downturn, bri business is still going strong"
2025-02-19 03:20:52+00:00,BBRI sementara turun tapi prospeknya tetap cerah! #BRIuntukNegeri #BBRISolid #qrisbri https://t.co/IZxwOAvdy7,bbri sementara turun tapi prospeknya tetap cerah! #briuntuknegeri #bbrisolid #qrisbri https://t.co/izxwoavdy7,bbri sementara turun tapi prospeknya tetap cerah,"['bbri', 'sementara', 'turun', 'tapi', 'prospeknya', 'tetap', 'cerah']","['bbri', 'sementara', 'turun', 'tapi', 'prospeknya', 'tetap', 'cerah']","['bbri', 'turun', 'prospeknya', 'tetap', 'cerah']",bbri turun prospek tetap cerah,bbri down prospects remain bright
2025-02-19 03:23:02+00:00,Aksi Buyback Saham 3 Bank Himbara 1️⃣ BBRI (Bank BRI) akan buyback saham senilai Rp 3 triliun 2️⃣ BMRI (Bank Mandiri) akan buyback saham senilai Rp 1 17 triliun 3️⃣ BBNI (Bank BNI) awalnya merencanakan buyback Rp 905 M tapi dinaikkan menjadi Rp 1 5 triliun,aksi buyback saham 3 bank himbara 1️⃣ bbri (bank bri) akan buyback saham senilai rp 3 triliun 2️⃣ bmri (bank mandiri) akan buyback saham senilai rp 1 17 triliun 3️⃣ bbni (bank bni) awalnya merencanakan buyback rp 905 m tapi dinaikkan menjadi rp 1 5 triliun,aksi buyback saham bank himbara bbri bank bri akan buyback saham senilai rp triliun bmri bank mandiri akan buyback saham senilai rp triliun bbni bank bni awalnya merencanakan buyback rp m tapi dinaikkan menjadi rp triliun,"['aksi', 'buyback', 'saham', 'bank', 'himbara', 'bbri', 'bank', 'bri', 'akan', 'buyback', 'saham', 'senilai', 'rp', 'triliun', 'bmri', 'bank', 'mandiri', 'akan', 'buyback', 'saham', 'senilai', 'rp', 'triliun', 'bbni', 'bank', 'bni', 'awalnya', 'merencanakan', 'buyback', 'rp', 'm', 'tapi', 'dinaikkan', 'menjadi', 'rp', 'triliun']","['aksi', 'buyback', 'saham', 'bank', 'himbara', 'bbri', 'bank', 'bri', 'akan', 'buyback', 'saham', 'senilai', 'rp', 'triliun', 'bmri', 'bank', 'mandiri', 'akan', 'buyback', 'saham', 'senilai', 'rp', 'triliun', 'bbni', 'bank', 'bni', 'awalnya', 'merencanakan', 'buyback', 'rp', 'sama', 'tapi', 'dinaikkan', 'menjadi', 'rp', 'triliun']","['aksi', 'buyback', 'saham', 'bank', 'himbara', 'bbri', 'bank', 'bri', 'buyback', 'saham', 'senilai', 'rp', 'triliun', 'bmri', 'bank', 'mandiri', 'buyback', 'saham', 'senilai', 'rp', 'triliun', 'bbni', 'bank', 'bni', 'awalnya', 'merencanakan', 'buyback', 'rp', 'sama', 'dinaikkan', 'menjadi', 'rp', 'triliun']",aksi buyback saham bank himbara bbri bank bri buyback saham nila rp triliun bmri bank mandiri buyback saham nila rp triliun bbni bank bni awal rencana buyback rp sama naik jadi rp triliun,himbara bank share buyback action bbri bank bri share buyback worth rp trillion bmri bank mandiri share buyback worth rp trillion bbni bank bni initial buyback plan rp sama increased to rp trillion
2025-02-19 03:58:03+00:00,Tenang aja! BBRI punya fundamental yang super solid. Konten-konten menakutkan soal saham BBRI bisa dikalahkan dengan fakta keuangan yang kuat! #BRIuntukNegeri #BBRISolid #qrisbri https://t.co/c3X1XNcbpA,tenang aja! bbri punya fundamental yang super solid. konten-konten menakutkan soal saham bbri bisa dikalahkan dengan fakta keuangan yang kuat! #briuntuknegeri #bbrisolid #qrisbri https://t.co/c3x1xncbpa,tenang aja bbri punya fundamental yang super solid kontenkonten menakutkan soal saham bbri bisa dikalahkan dengan fakta keuangan yang kuat,"['tenang', 'aja', 'bbri', 'punya', 'fundamental', 'yang', 'super', 'solid', 'kontenkonten', 'menakutkan', 'soal', 'saham', 'bbri', 'bisa', 'dikalahkan', 'dengan', 'fakta', 'keuangan', 'yang', 'kuat']","['tenang', 'saja', 'bbri', 'punya', 'fundamental', 'yang', 'super', 'solid', 'kontenkonten', 'menakutkan', 'soal', 'saham', 'bbri', 'bisa', 'dikalahkan', 'dengan', 'fakta', 'keuangan', 'yang', 'kuat']","['tenang', 'bbri', 'punya', 'fundamental', 'super', 'solid', 'kontenkonten', 'menakutkan', 'soal', 'saham', 'bbri', 'dikalahkan', 'fakta', 'keuangan', 'kuat']",tenang bbri punya fundamental super solid kontenkonten takut soal saham bbri kalah fakta uang kuat,calm down bbri has super solid fundamentals content content fear about bbri shares losing strong money facts
2025-02-19 03:58:24+00:00,Jangan keburu panik! Fundamental BBRI tetap kokoh kinerja terus bertumbuh. Data lebih penting dari drama di YouTube! #BRIuntukNegeri #BBRISolid #qrisbri https://t.co/vGHTDKqWeI,jangan keburu panik! fundamental bbri tetap kokoh kinerja terus bertumbuh. data lebih penting dari drama di youtube! #briuntuknegeri #bbrisolid #qrisbri https://t.co/vghtdkqwei,jangan keburu panik fundamental bbri tetap kokoh kinerja terus bertumbuh data lebih penting dari drama di youtube,"['jangan', 'keburu', 'panik', 'fundamental', 'bbri', 'tetap', 'kokoh', 'kinerja', 'terus', 'bertumbuh', 'data', 'lebih', 'penting', 'dari', 'drama', 'di', 'youtube']","['jangan', 'keburu', 'panik', 'fundamental', 'bbri', 'tetap', 'kokoh', 'kinerja', 'terus', 'bertumbuh', 'data', 'lebih', 'penting', 'dari', 'drama', 'di', 'youtube']","['jangan', 'keburu', 'panik', 'fundamental', 'bbri', 'tetap', 'kokoh', 'kinerja', 'terus', 'bertumbuh', 'data', 'lebih', 'penting', 'drama', 'youtube']",jangan keburu panik fundamental bbri tetap kokoh kerja terus tumbuh data lebih penting drama youtube,"don't panic, bbr's fundamentals remain strong, work continues to grow, data is more important, youtube drama"
2025-02-19 03:58:49+00:00,Konten menakutkan soal BBRI? Cek laporan keuangan dulu! Fundamentalnya solid laba stabil dan bisnis terus berkembang! #BRIuntukNegeri #BBRISolid #qrisbri https://t.co/5Zep6VEzJV,konten menakutkan soal bbri? cek laporan keuangan dulu! fundamentalnya solid laba stabil dan bisnis terus berkembang! #briuntuknegeri #bbrisolid #qrisbri https://t.co/5zep6vezjv,konten menakutkan soal bbri cek laporan keuangan dulu fundamentalnya solid laba stabil dan bisnis terus berkembang,"['konten', 'menakutkan', 'soal', 'bbri', 'cek', 'laporan', 'keuangan', 'dulu', 'fundamentalnya', 'solid', 'laba', 'stabil', 'dan', 'bisnis', 'terus', 'berkembang']","['konten', 'menakutkan', 'soal', 'bbri', 'cek', 'laporan', 'keuangan', 'dulu', 'fundamentalnya', 'solid', 'laba', 'stabil', 'dan', 'bisnis', 'terus', 'berkembang']","['konten', 'menakutkan', 'soal', 'bbri', 'cek', 'laporan', 'keuangan', 'dulu', 'fundamentalnya', 'solid', 'laba', 'stabil', 'bisnis', 'terus', 'berkembang']",konten takut soal bbri cek lapor uang dulu fundamental solid laba stabil bisnis terus kembang,content afraid about bbri check report money first solid fundamentals stable profit business continues to grow
2025-02-19 03:59:13+00:00,Saham BBRI diomongin negatif? Nggak usah kepancing! Fundamentalnya kuat pertumbuhan laba positif bisnis tetap cuan! #BRIuntukNegeri #BBRISolid #qrisbri https://t.co/sUCQ2Mj7p0,saham bbri diomongin negatif? nggak usah kepancing! fundamentalnya kuat pertumbuhan laba positif bisnis tetap cuan! #briuntuknegeri #bbrisolid #qrisbri https://t.co/sucq2mj7p0,saham bbri diomongin negatif nggak usah kepancing fundamentalnya kuat pertumbuhan laba positif bisnis tetap cuan,"['saham', 'bbri', 'diomongin', 'negatif', 'nggak', 'usah', 'kepancing', 'fundamentalnya', 'kuat', 'pertumbuhan', 'laba', 'positif', 'bisnis', 'tetap', 'cuan']","['saham', 'bbri', 'diomongin', 'negatif', 'enggak', 'usah', 'kepancing', 'fundamentalnya', 'kuat', 'pertumbuhan', 'laba', 'positif', 'bisnis', 'tetap', 'cuan']","['saham', 'bbri', 'diomongin', 'negatif', 'enggak', 'usah', 'kepancing', 'fundamentalnya', 'kuat', 'pertumbuhan', 'laba', 'positif', 'bisnis', 'tetap', 'cuan']",saham bbri diomongin negatif enggak usah pancing fundamental kuat tumbuh laba positif bisnis tetap cuan,"bbri shares are talked about negatively, no need to lure strong fundamentals, positive profit growth, business still makes money"
2025-02-19 03:59:32+00:00,Banyak yang nakut-nakutin soal BBRI tapi lihat datanya! Fundamentalnya stabil kinerja konsisten nggak perlu panik! #BRIuntukNegeri #BBRISolid #qrisbri https://t.co/VaHiefCpOZ,banyak yang nakut-nakutin soal bbri tapi lihat datanya! fundamentalnya stabil kinerja konsisten nggak perlu panik! #briuntuknegeri #bbrisolid #qrisbri https://t.co/vahiefcpoz,banyak yang nakutnakutin soal bbri tapi lihat datanya fundamentalnya stabil kinerja konsisten nggak perlu panik,"['banyak', 'yang', 'nakutnakutin', 'soal', 'bbri', 'tapi', 'lihat', 'datanya', 'fundamentalnya', 'stabil', 'kinerja', 'konsisten', 'nggak', 'perlu', 'panik']","['banyak', 'yang', 'nakutnakutin', 'soal', 'bbri', 'tapi', 'lihat', 'datanya', 'fundamentalnya', 'stabil', 'kinerja', 'konsisten', 'enggak', 'perlu', 'panik']","['banyak', 'nakutnakutin', 'soal', 'bbri', 'lihat', 'datanya', 'fundamentalnya', 'stabil', 'kinerja', 'konsisten', 'enggak', 'perlu', 'panik']",banyak nakutnakutin soal bbri lihat data fundamental stabil kerja konsisten enggak perlu panik,"there are many people who are afraid of bbr. look at the fundamental data, it is stable and works consistently. no need to panic."
2025-02-19 04:16:34+00:00,Apa saja 5 aset yag bisa bikin kamu kaya berkelanjutan? simak selengkapnya di sini: https://t.co/lmuvuI9h2b $BBRI $BBCA $BMRI,apa saja 5 aset yag bisa bikin kamu kaya berkelanjutan? simak selengkapnya di sini: https://t.co/lmuvui9h2b $bbri $bbca $bmri,apa saja aset yag bisa bikin kamu kaya berkelanjutan simak selengkapnya di sini bbri bbca bmri,"['apa', 'saja', 'aset', 'yag', 'bisa', 'bikin', 'kamu', 'kaya', 'berkelanjutan', 'simak', 'selengkapnya', 'di', 'sini', 'bbri', 'bbca', 'bmri']","['apa', 'saja', 'aset', 'yag', 'bisa', 'bikin', 'kamu', 'kayak', 'berkelanjutan', 'simak', 'selengkapnya', 'di', 'sini', 'bbri', 'bbca', 'bmri']","['apa', 'aset', 'yag', 'bikin', 'kamu', 'kayak', 'berkelanjutan', 'simak', 'selengkapnya', 'sini', 'bbri', 'bbca', 'bmri']",apa aset yag bikin kamu kayak lanjut simak lengkap sini bbri bbca bmri,"what assets make you like to continue, see the full details here bbri bbca bmri"
2025-02-19 04:21:24+00:00,Dana untuk buyback saham: $BBNI: Rp1 5 T $BBRI: Rp3 T $BMRI: Rp1 17 T Pilih mana? https://t.co/w0LGqriQzg,dana untuk buyback saham: $bbni: rp1 5 t $bbri: rp3 t $bmri: rp1 17 t pilih mana? https://t.co/w0lgqriqzg,dana untuk buyback saham bbni rp t bbri rp t bmri rp t pilih mana,"['dana', 'untuk', 'buyback', 'saham', 'bbni', 'rp', 't', 'bbri', 'rp', 't', 'bmri', 'rp', 't', 'pilih', 'mana']","['dana', 'untuk', 'buyback', 'saham', 'bbni', 'rp', 't', 'bbri', 'rp', 't', 'bmri', 'rp', 't', 'pilih', 'mana']","['dana', 'buyback', 'saham', 'bbni', 'rp', 't', 'bbri', 'rp', 't', 'bmri', 'rp', 't', 'pilih', 'mana']",dana buyback saham bbni rp t bbri rp t bmri rp t pilih mana,bbni rp t bbri rp t bmri rp t share buyback fund which one to choose
2025-02-19 04:32:10+00:00,Wakil Direktur Utama BRI Catur Budi Harto menjelaskan bahwa buyback ini bukan sekadar respons terhadap penurunan harga saham melainkan bagian dari program kepemilikan saham bagi karyawan. BBRI juga akan menggelar RUPST Perseroan yakni pada 24 Maret 2025.,wakil direktur utama bri catur budi harto menjelaskan bahwa buyback ini bukan sekadar respons terhadap penurunan harga saham melainkan bagian dari program kepemilikan saham bagi karyawan. bbri juga akan menggelar rupst perseroan yakni pada 24 maret 2025.,wakil direktur utama bri catur budi harto menjelaskan bahwa buyback ini bukan sekadar respons terhadap penurunan harga saham melainkan bagian dari program kepemilikan saham bagi karyawan bbri juga akan menggelar rupst perseroan yakni pada maret,"['wakil', 'direktur', 'utama', 'bri', 'catur', 'budi', 'harto', 'menjelaskan', 'bahwa', 'buyback', 'ini', 'bukan', 'sekadar', 'respons', 'terhadap', 'penurunan', 'harga', 'saham', 'melainkan', 'bagian', 'dari', 'program', 'kepemilikan', 'saham', 'bagi', 'karyawan', 'bbri', 'juga', 'akan', 'menggelar', 'rupst', 'perseroan', 'yakni', 'pada', 'maret']","['wakil', 'direktur', 'utama', 'bri', 'catur', 'budi', 'harto', 'menjelaskan', 'bahwa', 'buyback', 'ini', 'bukan', 'sekadar', 'respons', 'terhadap', 'penurunan', 'harga', 'saham', 'melainkan', 'bagian', 'dari', 'program', 'kepemilikan', 'saham', 'bagi', 'karyawan', 'bbri', 'juga', 'akan', 'menggelar', 'rupst', 'perseroan', 'yakni', 'pada', 'maret']","['wakil', 'direktur', 'utama', 'bri', 'catur', 'budi', 'harto', 'menjelaskan', 'buyback', 'bukan', 'sekadar', 'respons', 'penurunan', 'harga', 'saham', 'bagian', 'program', 'kepemilikan', 'saham', 'karyawan', 'bbri', 'menggelar', 'rupst', 'perseroan', 'maret']",wakil direktur utama bri catur budi harto jelas buyback bukan sekadar respons turun harga saham bagi program milik saham karyawan bbri gelar rupst persero maret,bri deputy ceo catur budi harto explained that the buyback was not just a response to falling share prices for the employee share ownership program. bri held a general meeting of shareholders in march.
2025-02-19 04:32:10+00:00,BMRI akan mengajukan persetujuan kepada pemegang saham pada 25 Maret 2025. Jika disetujui buyback akan dimulai sehari setelahnya dan berlangsung hingga 25 Maret 2026. BBRI juga berencana melakukan buyback saham perseroan dengan nilai maksimal Rp3 triliun.,bmri akan mengajukan persetujuan kepada pemegang saham pada 25 maret 2025. jika disetujui buyback akan dimulai sehari setelahnya dan berlangsung hingga 25 maret 2026. bbri juga berencana melakukan buyback saham perseroan dengan nilai maksimal rp3 triliun.,bmri akan mengajukan persetujuan kepada pemegang saham pada maret jika disetujui buyback akan dimulai sehari setelahnya dan berlangsung hingga maret bbri juga berencana melakukan buyback saham perseroan dengan nilai maksimal rp triliun,"['bmri', 'akan', 'mengajukan', 'persetujuan', 'kepada', 'pemegang', 'saham', 'pada', 'maret', 'jika', 'disetujui', 'buyback', 'akan', 'dimulai', 'sehari', 'setelahnya', 'dan', 'berlangsung', 'hingga', 'maret', 'bbri', 'juga', 'berencana', 'melakukan', 'buyback', 'saham', 'perseroan', 'dengan', 'nilai', 'maksimal', 'rp', 'triliun']","['bmri', 'akan', 'mengajukan', 'persetujuan', 'kepada', 'pemegang', 'saham', 'pada', 'maret', 'jika', 'disetujui', 'buyback', 'akan', 'dimulai', 'sehari', 'setelahnya', 'dan', 'berlangsung', 'hingga', 'maret', 'bbri', 'juga', 'berencana', 'melakukan', 'buyback', 'saham', 'perseroan', 'dengan', 'nilai', 'maksimal', 'rp', 'triliun']","['bmri', 'mengajukan', 'persetujuan', 'pemegang', 'saham', 'maret', 'disetujui', 'buyback', 'dimulai', 'sehari', 'setelahnya', 'berlangsung', 'hingga', 'maret', 'bbri', 'berencana', 'melakukan', 'buyback', 'saham', 'perseroan', 'nilai', 'maksimal', 'rp', 'triliun']",bmri aju tuju pegang saham maret tuju buyback mulai hari telah langsung hingga maret bbri rencana laku buyback saham persero nilai maksimal rp triliun,bmri aju tuju hold shares march tuju buyback starting today has gone straight until march bbri plans to buy back shares of the company with a maximum value of rp trillion
